customer_id,age,gender,region,segment,acquisition_channel,join_year,loyalty_points,email_opt_in
C00487,37,Male,Northeast,New,Paid Search,2023,77,True
C00488,45,Female,Northeast,Occasional,Paid Search,2022,48,True
C00489,25,Male,South,Occasional,Email,2023,24,True
C00490,22,Male,Midwest,Loyal,Email,2024,110,True
C00491,19,Male,Midwest,New,Social Media,2022,22,True
C00492,42,Female,Midwest,Regular,Social Media,2023,187,False
C00493,40,Male,Midwest,Regular,Email,2022,113,True
C00494,19,Male,Midwest,New,Referral,2021,225,True
C00495,34,Male,Southwest,Loyal,Display Ad,2023,1496,True
C00496,38,Female,Midwest,Regular,Direct,2023,35,True
C00497,28,Female,South,New,Paid Search,2021,65,False
C00498,25,Female,Midwest,New,Direct,2022,6,True
C00499,18,Female,Northeast,New,Social Media,2024,86,True
C00500,31,Female,Southwest,New,Direct,2022,136,False
C00501,27,Male,Northeast,New,Organic Search,2022,94,True
C00502,31,Male,Midwest,New,Referral,2023,182,False
C00503,29,Male,Midwest,New,Direct,2022,7,True
C00504,33,Male,Southwest,Occasional,Display Ad,2024,138,True
C00505,35,Female,West,Occasional,Display Ad,2021,60,True
C00506,30,Male,Midwest,Occasional,Paid Search,2022,32,False
C00507,32,Female,Northeast,Loyal,Social Media,2023,39,True
C00508,28,Female,Southwest,Regular,Direct,2022,37,True
C00509,19,Female,Northeast,New,Social Media,2023,2,False
C00510,18,Female,Midwest,New,Display Ad,2022,8,True
C00511,33,Male,Northeast,Champion,Social Media,2024,238,True
C00512,19,Male,Midwest,New,Direct,2021,121,True
C00513,34,Female,Southwest,Occasional,Referral,2021,9,False
C00514,38,Male,Midwest,Occasional,Organic Search,2022,29,True
C00515,31,Male,South,Occasional,Referral,2023,11,True
C00516,38,Female,West,Regular,Email,2023,16,True
C00517,24,Female,Southwest,Occasional,Display Ad,2021,54,False
C00518,33,Female,West,Loyal,Paid Search,2021,1141,True
C00519,40,Male,South,Occasional,Direct,2022,144,False
C00520,41,Female,Northeast,New,Organic Search,2022,43,True
C00521,18,Female,West,New,Email,2021,30,True
C00522,45,Female,Midwest,Regular,Paid Search,2022,25,True
C00523,26,Male,Northeast,New,Direct,2023,142,False
C00524,34,Female,Southwest,New,Paid Search,2022,8,True
C00525,37,Female,Southwest,Occasional,Direct,2021,32,True
C00526,25,Female,Southwest,Occasional,Social Media,2022,193,True
C00527,26,Male,Northeast,Regular,Referral,2021,39,True
C00528,18,Male,Northeast,New,Email,2023,29,True
C00529,34,Male,Northeast,New,Paid Search,2023,40,True
C00530,37,Female,Southwest,Regular,Email,2022,6,False
C00531,32,Female,South,New,Display Ad,2023,50,True
C00532,40,Male,West,Occasional,Referral,2022,1,True
C00533,32,Female,South,New,Email,2022,17,True
C00534,57,Female,Northeast,Loyal,Email,2023,31,True
C00535,19,Female,Midwest,New,Organic Search,2021,78,False
C00536,25,Male,West,New,Email,2021,96,True
C00537,43,Male,Midwest,Champion,Organic Search,2022,487,False
C00538,28,Female,South,Loyal,Email,2023,644,True
C00539,31,Female,Northeast,Regular,Direct,2024,1,True
C00540,42,Male,Midwest,Occasional,Paid Search,2024,41,True
C00541,36,Female,West,Regular,Organic Search,2023,145,True
C00542,20,Female,South,Regular,Direct,2022,86,True
C00543,44,Male,Northeast,Regular,Organic Search,2023,142,False
C00544,25,Male,South,Regular,Referral,2021,10,True
C00545,24,Female,Southwest,Regular,Social Media,2021,138,False
C00546,28,Male,Midwest,Regular,Direct,2024,359,True
C00547,22,Female,South,Occasional,Direct,2021,7,True
C00548,37,Male,Southwest,Loyal,Display Ad,2023,191,True
C00549,51,Female,Southwest,Loyal,Social Media,2022,63,True
C00550,34,Male,South,New,Referral,2024,7,False
C00551,28,Female,South,Regular,Social Media,2023,20,True
C00552,40,Male,Southwest,Occasional,Email,2022,118,True
C00553,37,Male,Midwest,Loyal,Social Media,2021,1348,True
C00554,31,Female,West,New,Paid Search,2022,13,False
C00555,26,Female,Southwest,Occasional,Organic Search,2024,295,False
C00556,41,Female,West,Occasional,Display Ad,2024,48,True
C00557,36,Non-binary/Other,Midwest,Champion,Organic Search,2023,32,True
C00558,29,Female,West,Occasional,Social Media,2022,48,True
C00559,18,Male,Northeast,Occasional,Paid Search,2023,5,False
C00560,30,Non-binary/Other,West,Champion,Paid Search,2023,324,True
C00561,21,Male,Midwest,Regular,Email,2021,106,True
C00562,19,Female,West,New,Direct,2023,68,True
C00563,31,Female,Midwest,Loyal,Email,2023,175,True
C00564,28,Female,West,New,Display Ad,2022,224,False
C00565,53,Female,Southwest,Regular,Display Ad,2024,226,True
C00566,34,Male,Northeast,Loyal,Referral,2024,316,True
C00567,44,Male,Southwest,Champion,Email,2023,842,True
C00568,24,Female,Southwest,New,Email,2022,4,True
C00569,27,Male,Midwest,Loyal,Social Media,2022,875,True
C00570,27,Female,Northeast,Occasional,Display Ad,2023,79,False
C00571,39,Female,Northeast,Regular,Social Media,2023,78,True
C00572,27,Female,Midwest,New,Direct,2021,59,True
C00573,34,Male,Northeast,Regular,Direct,2022,39,True
C00574,25,Female,Midwest,Occasional,Email,2023,51,True
C00575,36,Male,Southwest,New,Direct,2024,3,True
C00576,50,Female,Southwest,New,Email,2022,3,False
C00577,34,Male,Midwest,Loyal,Referral,2022,365,True
C00578,30,Female,South,Occasional,Organic Search,2024,12,True
C00579,44,Female,Northeast,Regular,Email,2022,32,True
C00580,39,Female,Southwest,New,Direct,2024,14,True
C00581,38,Male,Northeast,Regular,Display Ad,2021,45,True
C00582,24,Male,Midwest,Regular,Referral,2024,260,False
C00583,42,Male,South,Occasional,Paid Search,2023,133,True
C00584,40,Female,Northeast,Regular,Direct,2022,15,False
C00585,33,Female,Northeast,Loyal,Referral,2023,30,True
C00586,51,Male,Southwest,Regular,Paid Search,2024,190,False
C00587,38,Male,Southwest,New,Social Media,2023,34,True
C00588,25,Male,Northeast,Regular,Paid Search,2022,5,False
C00589,23,Male,Southwest,New,Direct,2023,42,True
C00590,31,Male,Northeast,Occasional,Direct,2021,194,True
C00591,30,Female,Southwest,Regular,Referral,2022,7,True
C00592,20,Female,West,New,Social Media,2021,78,True
C00593,39,Male,Northeast,Occasional,Referral,2022,68,False
C00594,35,Male,South,Regular,Organic Search,2024,67,True
C00595,22,Female,Southwest,New,Paid Search,2022,5,False
C00596,22,Female,West,New,Email,2023,69,True
C00597,19,Male,Midwest,Occasional,Email,2024,24,True
C00598,46,Female,Midwest,Regular,Display Ad,2023,90,False
C00599,33,Male,West,Champion,Referral,2024,147,True
C00600,36,Female,Northeast,New,Direct,2024,21,False
C00601,28,Non-binary/Other,Southwest,Regular,Display Ad,2022,39,True
C00602,24,Male,Northeast,Loyal,Email,2022,28,True
C00603,56,Male,South,Champion,Paid Search,2023,115,True
C00604,26,Male,West,Regular,Email,2022,126,True
C00605,38,Male,West,Regular,Organic Search,2023,186,True
C00606,30,Female,South,Loyal,Paid Search,2021,394,False
C00607,32,Male,Southwest,Loyal,Referral,2024,201,True
C00608,42,Male,Midwest,Regular,Email,2023,129,False
C00609,26,Female,South,New,Email,2023,27,False
C00610,40,Female,Northeast,Loyal,Social Media,2024,1031,True
C00611,26,Male,West,New,Social Media,2024,144,True
C00612,42,Female,West,New,Social Media,2023,126,False
C00613,39,Female,Southwest,Champion,Display Ad,2023,76,True
C00614,33,Male,Midwest,New,Display Ad,2023,5,True
C00615,44,Female,Midwest,Loyal,Direct,2023,74,True
C00616,23,Male,Northeast,Occasional,Referral,2024,33,True
C00617,32,Male,South,Occasional,Referral,2023,51,True
C00618,46,Female,Southwest,Loyal,Direct,2023,850,False
C00619,31,Male,Northeast,Loyal,Direct,2022,540,False
C00620,35,Male,South,Occasional,Organic Search,2024,67,True
C00621,39,Male,Midwest,Loyal,Display Ad,2023,698,False
C00622,30,Male,West,Loyal,Email,2023,359,True
C00623,43,Male,Midwest,Occasional,Display Ad,2021,110,True
C00624,41,Male,West,Regular,Direct,2021,92,False
C00625,43,Female,Northeast,Loyal,Social Media,2021,825,True
C00626,43,Female,Northeast,Regular,Referral,2022,40,False
C00627,37,Non-binary/Other,South,New,Referral,2022,32,False
C00628,28,Male,South,New,Referral,2022,64,True
C00629,39,Female,West,Occasional,Paid Search,2024,9,False
C00630,25,Male,West,New,Display Ad,2022,122,True
C00631,36,Non-binary/Other,South,Regular,Direct,2021,157,True
C00632,48,Female,West,Loyal,Email,2021,1365,False
C00633,36,Male,Southwest,Loyal,Email,2022,702,True
C00634,36,Male,West,Regular,Direct,2023,141,True
C00635,25,Female,Southwest,Occasional,Organic Search,2022,3,True
C00636,43,Male,Northeast,Champion,Direct,2024,958,True
C00637,45,Female,Southwest,Regular,Paid Search,2023,116,True
C00638,35,Female,South,Regular,Paid Search,2023,78,False
C00639,18,Male,Midwest,New,Paid Search,2023,93,True
C00640,19,Non-binary/Other,Midwest,New,Social Media,2022,82,True
C00641,43,Female,Midwest,Regular,Paid Search,2022,15,True
C00642,34,Female,Midwest,Loyal,Organic Search,2022,960,False
C00643,20,Male,West,Occasional,Paid Search,2023,40,True
C00644,39,Male,Midwest,Loyal,Referral,2022,115,False
C00645,33,Male,Northeast,Occasional,Direct,2023,73,True
C00646,45,Male,South,Loyal,Email,2021,437,True
C00647,27,Female,Midwest,New,Email,2022,53,True
C00648,18,Female,South,New,Paid Search,2023,199,True
C00649,18,Female,Midwest,New,Social Media,2023,340,False
C00650,29,Female,Southwest,Regular,Referral,2022,40,True
C00651,27,Male,Northeast,Occasional,Display Ad,2023,110,True
C00652,43,Female,Southwest,New,Email,2022,19,False
C00653,34,Female,Northeast,Regular,Organic Search,2023,98,True
C00654,36,Male,Northeast,Occasional,Paid Search,2021,1,True
C00655,23,Female,South,Occasional,Display Ad,2023,105,False
C00656,38,Male,Southwest,Champion,Referral,2023,35,False
C00657,36,Male,South,New,Referral,2023,18,False
C00658,23,Female,South,New,Paid Search,2022,107,False
C00659,24,Female,West,New,Social Media,2023,97,False
C00660,29,Male,Midwest,Regular,Email,2022,17,True
C00661,36,Male,Midwest,Occasional,Direct,2023,98,True
C00662,42,Male,Northeast,Loyal,Organic Search,2023,638,True
C00663,28,Male,Midwest,Occasional,Social Media,2022,11,False
C00664,37,Female,Midwest,Loyal,Email,2022,353,False
C00665,32,Female,West,Regular,Organic Search,2021,103,False
C00666,40,Female,Midwest,Loyal,Referral,2022,402,False
C00667,51,Female,South,Occasional,Paid Search,2022,6,True
C00668,41,Male,West,Loyal,Email,2022,237,False
C00669,28,Male,West,Occasional,Direct,2022,23,True
C00670,42,Female,Southwest,Occasional,Referral,2023,84,True
C00671,32,Non-binary/Other,Midwest,Regular,Paid Search,2022,66,True
C00672,31,Female,Midwest,New,Direct,2023,27,True
C00673,20,Female,Midwest,New,Referral,2022,5,True
C00674,26,Male,Northeast,New,Paid Search,2023,1,False
C00675,26,Female,Northeast,Occasional,Display Ad,2023,69,False
C00676,33,Female,Midwest,Occasional,Email,2024,78,True
C00677,38,Male,Southwest,Occasional,Referral,2022,51,True
C00678,44,Male,Southwest,Regular,Direct,2021,46,False
C00679,26,Female,Southwest,New,Paid Search,2024,2,True
C00680,41,Male,Northeast,Loyal,Direct,2024,1222,True
C00681,29,Male,West,Loyal,Display Ad,2024,603,False
C00682,52,Female,Southwest,Champion,Direct,2022,244,True
C00683,41,Female,Midwest,Occasional,Social Media,2022,236,True
C00684,28,Male,West,Occasional,Display Ad,2023,47,False
C00685,26,Male,Midwest,New,Organic Search,2023,40,True
C00686,32,Male,West,Regular,Referral,2024,87,True
C00687,36,Female,South,Regular,Social Media,2021,55,False
C00688,18,Female,South,Regular,Email,2023,223,True
C00689,38,Non-binary/Other,Northeast,Occasional,Organic Search,2024,9,True
C00690,43,Male,Southwest,Regular,Email,2024,4,False
C00691,29,Male,Midwest,Occasional,Referral,2024,11,True
C00692,23,Male,Northeast,Loyal,Direct,2023,202,False
C00693,31,Female,Midwest,Occasional,Paid Search,2022,98,False
C00694,30,Female,Southwest,New,Referral,2021,3,True
C00695,37,Male,South,Loyal,Email,2023,412,True
C00696,26,Female,Northeast,Regular,Paid Search,2023,23,True
C00697,37,Male,Northeast,Loyal,Email,2024,396,False
C00698,39,Male,West,New,Direct,2023,138,True
C00699,31,Female,Southwest,Regular,Referral,2022,5,True
C00700,37,Female,South,New,Direct,2024,67,False
C00701,28,Male,Northeast,New,Social Media,2021,105,False
C00702,32,Female,Northeast,New,Direct,2023,4,True
C00703,23,Male,South,New,Email,2022,11,False
C00704,35,Female,Northeast,Loyal,Organic Search,2021,761,True
C00705,23,Male,West,Loyal,Direct,2024,351,True
C00706,35,Female,Midwest,New,Referral,2023,6,True
C00707,32,Female,Midwest,Regular,Display Ad,2023,39,True
C00708,32,Female,South,New,Social Media,2023,63,True
C00709,31,Male,Northeast,Regular,Direct,2024,4,True
C00710,39,Male,Northeast,Occasional,Paid Search,2022,30,True
C00711,31,Female,Midwest,Occasional,Organic Search,2022,22,True
C00712,37,Male,Midwest,Regular,Referral,2023,54,False
C00713,40,Male,South,New,Social Media,2024,11,False
C00714,20,Male,Southwest,New,Paid Search,2022,10,True
C00715,24,Male,South,New,Direct,2023,39,False
C00716,30,Male,South,Champion,Display Ad,2024,155,True
C00717,19,Female,Midwest,New,Organic Search,2022,120,True
C00718,31,Male,South,New,Display Ad,2024,158,False
C00719,50,Male,Southwest,Champion,Social Media,2023,321,True
C00720,54,Female,Midwest,Regular,Email,2024,58,True
C00721,18,Female,West,New,Paid Search,2022,23,True
C00722,27,Female,Southwest,New,Display Ad,2024,8,False
C00723,34,Female,Southwest,Loyal,Organic Search,2023,519,True
C00724,34,Female,Southwest,Occasional,Direct,2021,45,True
C00725,35,Male,South,Occasional,Paid Search,2023,167,True
C00726,25,Female,Southwest,Occasional,Display Ad,2021,140,True
C00727,23,Male,Northeast,New,Paid Search,2022,279,True
C00728,28,Female,Southwest,Occasional,Paid Search,2023,33,False
C00729,30,Female,South,New,Organic Search,2021,144,False
C00730,39,Female,Midwest,Champion,Social Media,2021,521,True
C00731,30,Female,Northeast,Regular,Direct,2022,49,True
C00732,31,Female,Midwest,Occasional,Paid Search,2023,29,True
C00733,27,Male,Southwest,New,Direct,2023,86,True
C00734,29,Male,South,New,Organic Search,2022,0,True
C00735,43,Female,South,Regular,Referral,2023,146,False
C00736,27,Male,Southwest,New,Social Media,2023,79,True
C00737,54,Female,West,Regular,Display Ad,2023,92,False
C00738,37,Male,Southwest,Regular,Referral,2024,236,True
C00739,20,Non-binary/Other,West,New,Organic Search,2022,26,False
C00740,41,Male,Northeast,Champion,Email,2022,628,True
C00741,29,Male,West,Loyal,Direct,2023,483,True
C00742,39,Male,Southwest,Occasional,Paid Search,2022,77,False
C00743,40,Female,West,Regular,Social Media,2022,253,True
C00744,38,Female,South,Regular,Referral,2022,77,True
C00745,37,Female,West,Occasional,Paid Search,2022,72,False
C00746,25,Male,Midwest,Occasional,Social Media,2022,27,True
C00747,19,Male,Midwest,Occasional,Organic Search,2024,8,True
C00748,41,Non-binary/Other,Midwest,Loyal,Direct,2022,1456,True
C00749,27,Male,West,Occasional,Paid Search,2021,57,True
C00750,24,Female,Southwest,Occasional,Direct,2023,62,True
C00751,18,Male,Southwest,New,Referral,2022,15,True
C00752,26,Male,West,Occasional,Direct,2021,16,True
C00753,23,Female,Midwest,Occasional,Social Media,2021,20,False
C00754,43,Female,Northeast,Loyal,Social Media,2022,425,True
C00755,37,Female,West,Occasional,Direct,2023,80,False
C00756,18,Male,Southwest,New,Email,2023,78,True
C00757,43,Female,Southwest,Loyal,Paid Search,2022,1201,True
C00758,28,Male,Northeast,Loyal,Display Ad,2024,543,False
C00759,49,Non-binary/Other,West,Loyal,Paid Search,2021,89,True
C00760,28,Female,West,New,Direct,2022,7,True
C00761,31,Non-binary/Other,West,Champion,Paid Search,2022,36,True
C00762,42,Female,Midwest,New,Direct,2023,148,True
C00763,28,Female,South,Regular,Direct,2022,2,True
C00764,42,Male,West,Loyal,Paid Search,2022,839,True
C00765,25,Male,Midwest,New,Social Media,2023,106,True
C00766,32,Non-binary/Other,Northeast,Occasional,Organic Search,2022,87,True
C00767,30,Male,South,New,Paid Search,2023,0,True
C00768,36,Female,Midwest,Regular,Email,2022,34,True
C00769,42,Male,South,New,Display Ad,2023,4,True
C00770,39,Female,West,New,Paid Search,2024,46,True
C00771,34,Male,Midwest,New,Referral,2021,142,True
C00772,43,Female,South,Occasional,Display Ad,2024,48,True
C00773,30,Male,Northeast,Champion,Paid Search,2022,959,False
C00774,39,Male,Midwest,Champion,Social Media,2021,548,True
C00775,38,Female,Southwest,Regular,Organic Search,2022,89,True
C00776,29,Male,Southwest,Loyal,Social Media,2021,381,False
C00777,41,Male,West,Loyal,Social Media,2021,227,True
C00778,43,Male,Midwest,Regular,Referral,2022,156,True
C00779,51,Male,Midwest,Champion,Paid Search,2021,230,False
C00780,44,Female,Northeast,Loyal,Email,2022,42,True
C00781,25,Male,Southwest,Regular,Organic Search,2024,226,True
C00782,29,Non-binary/Other,Southwest,Regular,Social Media,2022,258,True
C00783,28,Female,Southwest,New,Paid Search,2024,1,True
C00784,29,Male,Midwest,Occasional,Organic Search,2023,55,False
C00785,35,Female,Northeast,Occasional,Organic Search,2022,7,True
C00786,27,Male,West,Regular,Display Ad,2023,10,True
C00787,46,Female,Northeast,Champion,Email,2024,843,True
C00788,21,Non-binary/Other,Northeast,New,Organic Search,2021,8,True
C00789,30,Male,Midwest,Regular,Paid Search,2022,10,False
C00790,37,Male,Midwest,Regular,Paid Search,2021,48,False
C00791,18,Female,South,Regular,Direct,2022,54,True
C00792,28,Female,Midwest,Occasional,Organic Search,2024,32,True
C00793,40,Male,Northeast,Regular,Paid Search,2023,21,False
C00794,26,Female,West,Occasional,Display Ad,2022,31,True
C00795,28,Male,West,Regular,Organic Search,2024,55,True
C00796,18,Female,South,Regular,Email,2021,119,True
C00797,40,Female,Midwest,Regular,Referral,2021,16,False
C00798,25,Male,West,Occasional,Referral,2022,54,True
C00799,33,Male,Midwest,New,Organic Search,2023,86,False
C00800,26,Male,Southwest,New,Email,2023,0,False
C00801,38,Male,South,Loyal,Direct,2022,112,False
C00802,39,Female,Northeast,New,Email,2022,96,True
C00803,21,Female,South,Loyal,Direct,2024,706,True
C00804,46,Non-binary/Other,South,New,Display Ad,2022,89,True
C00805,51,Female,South,Regular,Referral,2022,54,False
C00806,28,Female,Northeast,New,Referral,2023,47,True
C00807,24,Male,West,Regular,Social Media,2023,13,False
C00808,36,Female,Midwest,New,Paid Search,2024,102,True
C00809,29,Male,South,Occasional,Referral,2022,23,True
C00810,20,Non-binary/Other,South,New,Referral,2022,13,True
